2.566588	-0.566564	1
3.813758	2.148214	1
3.803649	2.297096	1
2.996947	-1.156863	1
2.018915	-0.905604	1
2.722914	2.050793	1
2.992540	0.604431	1
1.973198	-0.416027	1
4.231757	2.197621	1
-3.423482	-1.666829	-1
3.017583	-0.852549	1
2.378933	-0.068925	1
2.827171	0.112122	1
3.099968	-0.314056	1
-1.237312	2.041868	-1
5.192917	2.756125	1
-2.572959	-1.407749	-1
-1.972541	0.113997	-1
3.410411	-1.471934	1
3.635269	-1.067406	1
-5.139639	-2.996639	-1
-1.880483	-0.648054	-1
-2.168873	0.526882	-1
5.642283	1.221138	1
4.229408	1.263818	1
-2.563922	-0.132134	-1
-3.001167	-0.958829	-1
-5.180670	-0.967162	-1
3.264381	0.843975	1
2.925061	0.211085	1
3.208235	0.049203	1
2.109814	1.020155	1
4.043111	0.038868	1
-2.993809	-0.153942	-1
-4.343854	0.002387	-1
2.770473	0.027766	1
-2.071658	1.145849	-1
-3.521452	0.245865	-1
-3.271004	0.002030	-1
-1.343470	4.378228	-1
2.276676	0.155982	1
-4.068011	-0.647258	-1
-1.850638	2.210614	-1
-4.639977	-1.031178	-1
-4.684251	-3.087190	-1
2.940128	0.940271	1
1.863125	-0.838375	1
2.568502	0.070915	1
2.899899	-1.277806	1
3.352340	-0.713969	1
-4.317466	0.852795	-1
3.201230	0.976139	1
3.822834	0.069645	1
2.692972	-0.176728	1
-1.146605	2.081193	-1
2.998234	1.141442	1
2.312164	-1.269429	1
3.396265	0.862029	1
3.274000	-0.696190	1
-2.595839	-0.263462	-1
-1.812287	1.673161	-1
0.969156	-1.931523	1
-2.221344	0.203244	-1
0.501463	-2.583951	1
-3.150028	1.235862	-1
-4.268858	0.071051	-1
-3.349838	0.678968	-1
-3.126228	-0.393941	-1
-2.573798	0.267638	-1
4.109014	1.710147	1
-2.843759	0.484696	-1
3.707519	-0.370216	1
-4.195957	-0.277812	-1
2.675081	-0.573838	1
-3.125774	0.081851	-1
1.971943	-0.468073	1
3.407029	0.515338	1
-2.104839	2.804795	-1
0.874914	-1.404919	1
3.112299	1.175667	1
-2.829713	0.662682	-1
3.568705	4.168130	1
4.616527	2.518176	1
1.795161	-1.250346	1
4.008731	2.757045	1
-4.508237	-3.536722	-1
-2.456205	1.371719	-1
2.002132	-1.389533	1
2.837388	0.193087	1
3.332083	-1.083519	1
3.116535	-0.303645	1
3.586091	1.202891	1
4.075176	-1.392830	1
-2.686817	-0.295541	-1
-4.347040	-0.238252	-1
-2.216701	0.192294	-1
-3.698974	-1.535749	-1
-2.550443	-1.304260	-1
-3.184541	-0.694387	-1
3.541460	1.293369	1
2.861718	-1.539216	1
-3.297277	0.120904	-1
-2.877627	2.168402	-1
1.971946	-1.934373	1
1.691137	-0.128856	1
-2.894363	-1.081141	-1
3.737381	-0.295484	1
-2.915021	0.450760	-1
3.166039	-0.984355	1
-2.232850	2.234037	-1
-2.339145	-0.623513	-1
-2.333595	0.962038	-1
3.786374	0.586053	1
1.782042	-2.219559	1
3.739798	0.344508	1
2.145958	-1.419122	1
3.664095	-0.196319	1
-3.043546	-0.507600	-1
-0.928765	2.070607	-1
-3.124872	1.695632	-1
-3.020885	0.577177	-1
2.590275	0.779679	1
-2.523241	-0.919172	-1
4.082839	0.662608	1
-4.190252	-3.116115	-1
3.360103	1.046061	1
-2.793587	0.366979	-1
3.400676	1.675726	1
-2.612133	-1.848598	-1
2.564818	-1.149425	1
-4.625269	-1.246603	-1
-2.158414	0.905748	-1
3.190204	1.617466	1
5.670475	2.859713	1
-3.140959	-1.565962	-1
3.275399	-0.385732	1
-2.882785	0.764198	-1
2.444832	-1.744333	1
3.494718	-0.185378	1
2.971542	0.185532	1
3.683797	-0.827936	1
-2.073568	2.713617	-1
5.229803	2.581358	1
-3.097377	1.369309	-1
-3.340725	1.226798	-1
0.804569	-1.763511	1
2.002499	-1.253770	1
-4.441054	-1.504076	-1
4.840372	1.159494	1
-2.074033	1.334349	-1
2.739732	-1.093691	1
1.093710	-1.804169	1
-1.815973	1.270033	-1
-1.535024	1.307626	-1
-2.609744	-1.331401	-1
2.213643	-0.386181	1
-0.193909	-3.182715	1
3.981292	1.726516	1
-2.199386	0.939470	-1
-4.044809	-0.093401	-1
-3.633603	-0.601417	-1
4.289107	-0.685719	1
-3.743011	-2.264532	-1
-4.045259	-0.425302	-1
1.623011	-1.831822	1
3.056557	0.096257	1
1.922710	-1.220852	1
1.809512	-1.326957	1
1.835936	-0.825311	1
-3.798285	-0.592936	-1
-2.425223	1.389336	-1
2.377227	-1.696811	1
1.478822	-2.004391	1
3.126443	0.449490	1
-4.576405	-1.053316	-1
-3.061546	1.008689	-1
-2.861879	0.191511	-1
-2.264559	1.292387	-1
3.804691	-0.408870	1
-5.390695	-4.685284	-1
-4.015686	-1.698655	-1
-1.811922	2.826242	-1
-0.977725	2.446878	-1
-3.722234	-2.148840	-1
-2.336758	-0.426078	-1
2.881292	0.538803	1
-2.603340	1.172457	-1
3.420185	1.261315	1
3.122753	-1.022180	1
-2.160948	-0.760109	-1
3.147356	-0.138635	1
3.321314	0.799222	1
3.358796	1.791473	1
2.645603	0.644191	1
1.140846	-1.296675	1
2.645462	0.289605	1
2.876090	1.010588	1
2.514470	-1.731317	1
2.588991	0.687835	1
-2.404388	0.563167	-1
