0.365032	2.465645	-1
-2.494175	-0.292380	-1
-3.039364	-0.123108	-1
1.348150	0.255696	1
2.768494	1.234954	1
1.232328	-0.601198	1
4.404247	3.393022	1
0.697004	-2.009448	1
-3.373117	-0.713336	-1
2.723211	0.775903	1
2.901695	1.707367	1
-1.829946	0.607276	-1
1.472144	-0.388337	1
-1.032174	1.591800	-1
-2.419741	-0.226650	-1
1.336037	2.564594	-1
-1.503680	1.256279	-1
4.375646	2.089091	1
-2.618399	-0.145791	-1
0.175550	2.171503	-1
-1.813659	0.861575	-1
1.365379	-2.079521	1
1.132693	-1.134835	1
-1.909842	-0.203375	-1
2.083515	-0.123439	1
-2.942829	-0.263256	-1
-0.550709	2.932391	-1
2.345072	-0.738737	1
-2.812098	0.556459	-1
-0.517398	0.162645	-1
-2.462396	0.010699	-1
2.560602	-0.591844	1
-2.232060	-1.372427	-1
-0.228876	-3.268298	1
3.941297	2.489183	1
-2.858850	-1.349790	-1
2.421014	-0.355223	1
-1.112512	1.194459	-1
-2.596897	-1.137791	-1
2.238589	1.900233	1
2.180268	1.177119	1
-2.674983	-0.522555	-1
-1.070534	-0.269203	-1
0.634596	-1.968924	1
-3.056496	-2.411444	-1
-3.125469	-2.560011	-1
-2.015606	0.258282	-1
-1.742318	0.888477	-1
1.321158	-0.087550	1
0.931512	-1.726051	1
-0.215167	1.522793	-1
2.346521	0.316568	1
2.138992	1.315335	1
-3.631578	-1.493405	-1
-0.713435	1.015818	-1
-2.963170	-0.128725	-1
-0.911295	1.120257	-1
1.823362	1.383358	1
3.912515	1.761468	1
-3.142532	-1.332066	-1
4.106318	2.468945	1
2.208287	-0.357459	1
-3.223791	-0.832623	-1
-2.285363	-0.520775	-1
2.565906	-0.456137	1
-0.979234	1.913094	-1
-2.389694	-2.358041	-1
-2.652054	-1.866190	-1
0.683886	-1.883523	1
1.154997	-1.465108	1
3.348935	0.365574	1
2.987531	0.346268	1
1.700014	-0.555228	1
1.980124	0.139488	1
0.978690	-1.633039	1
2.593800	0.862643	1
-2.251246	-0.353172	-1
1.557428	-1.383201	1
-2.597244	-1.826710	-1
-2.886051	-1.337213	-1
1.325410	0.845017	1
1.837022	-0.151031	1
-3.667084	-2.656341	-1
-1.096365	0.149693	-1
-2.971056	-2.411501	-1
-2.465852	-0.235159	-1
-2.394111	0.351272	-1
1.515098	-0.965912	1
2.158202	-0.966015	1
-1.713482	-0.251601	-1
-2.913806	-2.850934	-1
1.705200	-0.789277	1
3.421766	0.864792	1
-1.762714	1.500557	-1
-2.955547	0.049390	-1
2.717396	1.466253	1
-2.359607	-1.360212	-1
2.573551	0.246011	1
-2.515645	-1.120265	-1
0.678309	-3.889064	1
1.629286	-0.451862	1
-1.484039	-0.211054	-1
-3.791016	-0.954143	-1
-2.843098	-0.847371	-1
-2.170293	1.091531	-1
-2.422544	-2.382615	-1
-3.703473	-3.821757	-1
-2.392575	2.190457	-1
-1.311822	-1.069374	-1
2.844847	1.022544	1
1.123290	-0.470348	1
0.459137	-2.125968	1
4.034205	1.542917	1
-0.934692	0.334676	-1
-0.531720	2.098752	-1
1.579150	-1.497762	1
-3.052029	0.297103	-1
0.259368	-0.931559	1
2.223190	0.019637	1
1.695683	-0.067089	1
3.783554	2.380405	1
-0.742719	1.599089	-1
-3.034314	-1.068352	-1
-2.603808	-0.125287	-1
-3.444958	-3.611816	-1
2.045444	-0.443405	1
3.128574	0.859356	1
0.690041	-0.852001	1
2.055697	0.696273	1
-2.772761	-1.353757	-1
-2.989774	-1.698669	-1
-2.376270	-1.554052	-1
2.696921	1.840741	1
1.808514	0.574293	1
0.758408	0.621123	-1
0.087100	-2.424081	1
-1.965351	0.714902	-1
-2.455455	-0.864560	-1
2.242510	2.271935	1
3.768713	1.966209	1
1.781191	-1.035869	1
3.428376	4.010583	1
1.126828	0.854183	1
-3.438612	-2.229961	-1
-1.677236	1.302989	-1
-0.457661	2.454553	-1
-1.253217	0.094550	-1
3.631693	-0.584668	1
1.325739	-1.474299	1
-2.468865	-0.954717	-1
0.373049	-0.744924	1
-2.724934	-1.931014	-1
2.315489	1.487273	1
-1.004495	0.396042	-1
-2.633016	-2.421408	-1
0.892135	-3.181581	1
-2.142382	-1.194070	-1
1.429072	4.755911	-1
-1.470911	-0.587141	-1
2.857367	0.926472	1
2.209276	-0.856140	1
0.636235	-1.853421	1
-1.609996	1.717916	-1
1.825889	-0.367680	1
-1.300348	0.535824	-1
1.234706	1.175943	1
-2.958675	-2.503623	-1
-3.104957	-0.401067	-1
-3.257189	0.883429	-1
1.748296	-2.783532	1
-2.858730	-1.187591	-1
2.776790	1.009201	1
-3.020057	-1.590170	-1
-2.758262	-0.589067	-1
2.254778	-0.419287	1
3.959366	2.400563	1
0.042104	1.919803	-1
-2.036118	0.639606	-1
0.879784	-0.726036	1
-2.004450	-0.741610	-1
1.695901	-1.279977	1
1.083409	-1.833836	1
-0.910787	-0.004560	-1
1.781328	-1.148702	1
-1.977490	0.922950	-1
-3.231551	-2.366104	-1
-1.613525	0.913540	-1
3.775281	3.594941	1
-2.147825	2.515202	-1
2.357556	-0.453303	1
2.101682	1.621048	1
2.583247	1.999725	1
-0.701349	3.523552	-1
-2.996146	-1.187950	-1
2.993353	1.271228	1
-1.773598	1.032358	-1
-1.806425	0.713270	-1
4.134091	2.962575	1
-0.379995	0.272405	-1
2.601370	1.032435	1
